full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
THIRD DAY APOTHECARY MC LLC|THIRD DAY|402-00145|Center - Type 1|Approved|4865 North Academy Boulevard, Unit B|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
THIRD DAY APOTHECARY MC LLC|THIRD DAY|403-00210|Optional Premises|Approved|4865 North Academy Boulevard, Unit B|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
THIRD DAY APOTHECARY MC LLC|IRIE EDIBLES & EXTRACTS|404-00050|Infused Product Manufacturer|Approved|4865 North Academy Boulevard, Unit B|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
THOMASH LLC|ALCHEMY FOOD CO|404R-00274|Retail Marijuana Products Mfg|Approved|9782 East Girard Avenue|Denver CO  80231|Denver|Denver|CO|80231|
THOMASH LLC|ALCHEMY FOOD CO|404-00631|Infused Product Manufacturer|Approved|9782 East Girard Avenue|Denver CO  80231|Denver|Denver|CO|80231|
THORS MOUNTAIN LIMITED||403R-01070|Retail Marijuana Cultivation Facility|Approved|33766 County Road 58-EE|Villa Grove CO  81155|Villa Grove|Saguache|CO|81155|
THREE RIVERS DEVELOPMENT LLC|THREE RIVERS DISPENSARY|403-01585|Optional Premises|Approved|83 North Magneto Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THREE RIVERS DEVELOPMENT LLC|THREE RIVERS DISPENSARY|402R-00556|Retail Marijuana Store|Approved|1714 B Santa Fe Drive|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
THREE RIVERS DEVELOPMENT LLC|THREE RIVERS DISPENSARY|402-01005|Center - Type 2|Approved|1714 Santa Fe Drive|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
THREE RIVERS DEVELOPMENT LLC|THREE RIVERS DISPENSARY|402R-00751|Retail Marijuana Store|Approved|83 North Magneto Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
THRESSOR LLC|COLORADO CONCENTRATE|404-00437|Infused Product Manufacturer|Approved|708 Fremont Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
THRESSOR LLC|COLORADO CONCENTRATE|403-01608|Optional Premises|Approved|708 Fremont Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
TIDI HOLDING INC|MODERN MEDICINES|403R-00745|Retail Marijuana Cultivation Facility|Approved|18850 County Road 65|Moffat CO  81143|Moffat|Saguache|CO|81143|
TIMBERLINE HERBAL CLINIC AND WELLNESS CENTER LLC||402R-00087|Retail Marijuana Store|Approved|3995 East 50th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
TIMBERLINE HERBAL CLINIC AND WELLNESS CENTER LLC||403R-00110|Retail Marijuana Cultivation Facility|Approved|665 Kalamath Street|Denver CO  80204|Denver|Denver|CO|80204|
TNT BOTANICALS LLC|POT ZERO|403R-00507|Retail Marijuana Cultivation Facility|Approved|11157 Gypsum Creek Road|Gypsum CO  81637|Gypsum|Eagle|CO|81637|
TOKIN TIPI LLC||402R-00693|Retail Marijuana Store|Approved|393 East 2nd Street, Unit 6|Parachute CO  81635|Parachute|Garfield|CO|81635|
TOP SHELF LLC|TOP SHELF|402-01158|Center - Type 1|Approved|135 South Broadway Street Unit C|Denver CO  80209|Denver|Denver|CO|80209|
TOP SHELF LLC|TOP SHELF|403-01771|Optional Premises|Approved|1100 South Kalamath Street|Denver CO  80223|Denver|Denver|CO|80223|
TOP TIER CONCENTRATES LLP||404R-00356|Retail Marijuana Products Mfg|Approved|37 County Road 232|Durango CO  81303|Durango|La Plata|CO|81303|
TOP TIER CONCENTRATES LLP||404-00607|Infused Product Manufacturer|Approved|37 County Road 232|Durango CO  81303|Durango|La Plata|CO|81303|
TOTAL GREEN LLC|TOTAL GREEN|402-01154|Center - Type 1|Approved|1125 South Chelton Road|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
TOTAL GREEN LLC|TOTAL GREEN|403-01767|Optional Premises|Approved|1125 South Chelton Road|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
TOTANKA LLC||403R-00377|Retail Marijuana Cultivation Facility|Approved|8550 County Road 90|Lake George CO  80827|Lake George|Park|CO|80827|
TPG LLC|TRAILER PARK GROW|403R-01051|Retail Marijuana Cultivation Facility|Approved|168 East Assembly Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
TR ENTERPRISES LIMITED|CB NUGGET FACTORY|403R-00714|Retail Marijuana Cultivation Facility|Approved|244 Buckley Drive, Units 5&6,|Crested Butte CO  81224|Crested Butte|Gunnison|CO|81224|
TR SCIENTIFIC LLC|THE ROOT OF IT ALL|403-00694|Optional Premises|Approved|3880 Holly Street|Denver CO  80207|Denver|Denver|CO|80207|
TR SCIENTIFIC LLC|THE ROOT OF IT ALL|404-00356|Infused Product Manufacturer|Approved|3770 North Joliet Street |Denver CO  80239|Denver|Denver|CO|80239|
TR SCIENTIFIC LLC|THE ROOT OF IT ALL|404R-00015|Retail Marijuana Products Mfg|Approved|3770 North Joliet Street |Denver CO  80239|Denver|Denver|CO|80239|
TRAGAR INC||404R-00257|Retail Marijuana Products Mfg|Approved|4827 North Interstate 25|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
TRAGAR INC||404-00627|Infused Product Manufacturer|Approved|4827 North Interstate 25|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
TRAVA LLC||403R-01023|Retail Marijuana Cultivation Facility|Approved|8228 Maverick Lane|Ordway CO  81063|Ordway|Crowley|CO|81063|
TREATMENTS UNLIMITED LLC|ALTITUDE EAST|402-00265|Center - Type 1|Approved|6858 East Evans Avenue|Denver CO  80224|Denver|Denver|CO|80224|
TREATMENTS UNLIMITED LLC|ALTITUDE EAST|403-00396|Optional Premises|Approved|4550 Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
TREATMENTS UNLIMITED LLC|ALTITUDE EAST|402R-00024|Retail Marijuana Store|Approved|6858 East Evans Avenue|Denver CO  80224|Denver|Denver|CO|80224|
TREATMENTS UNLIMITED LLC|ALTITUDE EAST|403R-00029|Retail Marijuana Cultivation Facility|Approved|4550 Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
TREATMENTS UNLIMITED LLC|ALTITUDE AURORA|402R-00301|Retail Marijuana Store|Approved|10455 East Colfax Avenue|Aurora CO  80010|Aurora|Adams|CO|80010|
TREATMENTS UNLIMITED LLC|ALTITUDE EAST|404R-00389|Retail Marijuana Products Mfg|Approved|4550 North Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
TREE FARMERS LLC||403R-01153|Retail Marijuana Cultivation Facility|Approved|710 Mayor Patricia Reigel Boulevard|Moffat CO  81143|Moffat|Saguache|CO|81143|
TREE OF LIFE GROWERS LLC||403R-01150|Retail Marijuana Cultivation Facility|Approved|3281 County Road 318|Ignacio CO  81137|Ignacio|La Plata|CO|81137|
TREE OF LIFE GROWERS LLC||404R-00438|Retail Marijuana Products Mfg|Approved|3281 County Road 318|Ignacio CO  81137|Ignacio|La Plata|CO|81137|
T-REX FARMS LLC||403R-00666|Retail Marijuana Cultivation Facility|Approved|3150 Verde Road|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
TRI CITY PARTNERS LLC|STRAWBERRY FIELDS|402R-00145|Retail Marijuana Store|Approved|909 County Road 308|Dumont CO  80436|Dumont|Clear Creek|CO|80436|
TRICHOME HEALTH CONSULTANTS INC|MEDIBLES INC|404-00099|Infused Product Manufacturer|Approved|2119 West Colorado Avenue|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|403-00341|Optional Premises|Approved|2285 Busch Avenue, Unit 2|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|403-00344|Optional Premises|Approved|3120 Beacon Street, Unit I|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|403-00346|Optional Premises|Approved|2295 Busch Avenue, Unit 3|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|403-00349|Optional Premises|Approved|3425 Van Teylingen Drive, Suite D&E|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|402-00232|Center - Type 1|Approved|2117 West Colorado Avenue|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|402-01225|Center - Type 1|Approved|1001 South Royer Street |Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
TRICHOME HEALTH CONSULTANTS INC|TRICHOME HEALTH CONSULTANTS|403-01871|Optional Premises|Approved|1001 South Royer Street |Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|403-00664|Optional Premises|Approved|3303 East 42nd Avenue|Denver CO  80216|Denver|Denver|CO|80216|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|402-01104|Center - Type 1|Approved|5550 Joliet Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|403-01703|Optional Premises|Approved|5550 Joliet Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|403R-00845|Retail Marijuana Cultivation Facility|Approved|5550 Joliet Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|402R-00608|Retail Marijuana Store|Approved|5550 Joliet Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL EVOLUTIONS LLC|TRILL EVOLUTIONS|404R-00294|Retail Marijuana Products Mfg|Approved|5550 Joliet Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL THERAPEUTICS LLC|TRILL ALTERNATIVES|403-00644|Optional Premises|Approved|4765 North Oakland Street|Denver CO  80239|Denver|Denver|CO|80239|
TRILL THERAPEUTICS LLC|TRILL ALTERNATIVES|403-00959|Optional Premises|Approved|1845 Range Street, Bays B, G-H|Boulder CO  80301|Boulder|Boulder|CO|80301|
TRILL THERAPEUTICS LLC|TRILL ALTERNATIVES|402-00976|Center - Type 2|Approved|1537 Pearl Street, Suite B|Boulder CO  80302|Boulder|Boulder|CO|80302|
TRILL THERAPEUTICS LLC|TRILL ALTERNATIVES|402R-00588|Retail Marijuana Store|Approved|1537 Pearl Street, Suite B|Boulder CO  80302|Boulder|Boulder|CO|80302|
TRILOGY HARVEST LLC|TRILOGY HARVEST COMPANY|403R-00743|Retail Marijuana Cultivation Facility|Approved|29050 Resolana Road|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
TRINIDAD CULTIVATION SERVICES INC||403R-00753|Retail Marijuana Cultivation Facility|Approved|13002 County Road 26.2|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||404R-00276|Retail Marijuana Products Mfg|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||403R-00820|Retail Marijuana Cultivation Facility|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||402R-00604|Retail Marijuana Store|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||402-01217|Center - Type 1|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||403-01863|Optional Premises|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||404-00576|Infused Product Manufacturer|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDAD HARVESTING COMPANY LLC||403-01864|Optional Premises|Approved|3601 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDADS HIGHER CALLING U LLC||402R-00271|Retail Marijuana Store|Approved|1000 Independence Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDADS HIGHER CALLING U LLC||403R-00353|Retail Marijuana Cultivation Facility|Approved|1000 Independence Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDADS HIGHER CALLING U LLC||402-00992|Center - Type 1|Approved|1000 Independence Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRINIDADS HIGHER CALLING U LLC||403-01563|Optional Premises|Approved|1000 Independence Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
TRIPLE CANNA LLC|SOPRIS VERDE|403R-01140|Retail Marijuana Cultivation Facility|Approved|220 North 12th Street, Unit A, Suite II, III, IV and Hall|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
TRIPLE CANNA LLC|SOPRIS VERDE|404R-00433|Retail Marijuana Products Mfg|Approved|220 North 12th Street, Unit A, Suite I, and Entry|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
TROY ENTERPRISES LLC|ELEVATIONS|403-01467|Optional Premises|Approved|2211 East Boulder Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
TROY ENTERPRISES LLC|ELEVATIONS|402-01066|Center - Type 1|Approved|8270 Razorback Road|Colorado Springs CO  80920|Colorado Springs|El Paso|CO|80920|
TROY ENTERPRISES LLC|ELEVATIONS|403-01660|Optional Premises|Approved|8270 Razorback Road|Colorado Springs CO  80920|Colorado Springs|El Paso|CO|80920|
TUMBLEWEED CARBONDALE LLC|TUMBLEWEED CARBONDALE|402R-00467|Retail Marijuana Store|Approved|304 Highway 133|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
TUMBLEWEED DE BEQUE LLC|TUMBLEWEED DE BEQUE |402R-00704|Retail Marijuana Store|Approved|2185 45 1/2 Road Suite 102|De Beque CO  81630|De Beque|Mesa|CO|81630|
TUMBLEWEED FRISCO LLC|TUMBLEWEED FRISCO|402R-00124|Retail Marijuana Store|Approved|842 North Summit Boulevard, Suite 13|Frisco CO  80443|Frisco|Summit|CO|80443|
TV PHARM LLC||403R-00614|Retail Marijuana Cultivation Facility|Approved|2874 County  Road 34|Jefferson CO  80456|Jefferson|Park|CO|80456|
TWG LIMITED|LOCOL LOVE|403R-00499|Retail Marijuana Cultivation Facility|Approved|6859 North Foothills Highway, Building G|Boulder CO  80302|Boulder|Boulder|CO|80302|
TWIDGET FARM LLC||403R-01101|Retail Marijuana Cultivation Facility|Approved|9292 B, Highway 96 |Olney Springs CO  81062|Olney Springs|Crowley|CO|81062|
TWIN PEAKS JOINT VENTURE LLC||403R-00622|Retail Marijuana Cultivation Facility|Approved|23054 State Highway 160 Suite #1|Walsenburg CO  81089|Walsenburg|Huerfano|CO|81089|
TWOG FEDERAL LLC|BUDDY BOY|403-00373|Optional Premises|Approved|5040 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG FEDERAL LLC|BUDDY BOY|403-01586|Optional Premises|Approved|5050 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG FEDERAL LLC|BUDDY BOY|402R-00603|Retail Marijuana Store|Approved|2426 South Federal Boulevard|Denver CO  80219|Denver|Denver|CO|80219|
TWOG FEDERAL LLC|BUDDY BOY|402-00690|Center - Type 3|Approved|2426 South Federal Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-WALNUT LLC|BUDDY BOY|403-00167|Optional Premises|Approved|3814 Walnut Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-WALNUT LLC|BUDDY BOY|403-01103|Optional Premises|Approved|4501 Wynkoop Street Unit 101|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-WALNUT LLC|BUDDY BOY|402R-00385|Retail Marijuana Store|Approved|3814 Walnut Street|Denver CO  80205|Denver|Denver|CO|80205|
TWOG-WALNUT LLC|BUDDY BOY|403R-00432|Retail Marijuana Cultivation Facility|Approved|3814 Walnut Street|Denver CO  80205|Denver|Denver|CO|80205|
TWOG-WALNUT LLC|BUDDY BOY|402-00118|Center - Type 3|Approved|3814 Walnut Street|Denver CO  80205|Denver|Denver|CO|80205|
TWOG-YORK LLC|BUDDY BOY|402-00249|Center - Type 3|Approved|5050 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-YORK LLC|BUDDY BOY|403-00372|Optional Premises|Approved|5050 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-YORK LLC|BUDDY BOY|403-01139|Optional Premises|Approved|4501 Wynkoop Street, Suite 101|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-YORK LLC|BUDDY BOY|402R-00412|Retail Marijuana Store|Approved|5050 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TWOG-YORK LLC|BUDDY BOY|403R-00434|Retail Marijuana Cultivation Facility|Approved|5050 North York Street|Denver CO  80216|Denver|Denver|CO|80216|
TY WEBB ENTERPRISES LLC||403R-00982|Retail Marijuana Cultivation Facility|Approved|9792 Hanover Court|Henderson CO  80640|Henderson|Adams|CO|80640|
TY WEBB ENTERPRISES LLC||404R-00361|Retail Marijuana Products Mfg|Approved|9792 Hanover Court|Henderson CO  80640|Henderson|Adams|CO|80640|
TZ FINANCIAL LLC|HIGH COUNTRY HEALING|402-00228|Center - Type 1|Approved|191 Blue River Parkway, Suite 103|Silverthorne CO  80498|Silverthorne|Summit|CO|80498|
TZ FINANCIAL LLC|HIGH COUNTRY HEALING|403-00334|Optional Premises|Approved|191 Blue River Pkway Sts 200, 200A, 201, 203, 204, 205 & 206|Silverthorne CO  80498|Silverthorne|Summit|CO|80498|
TZ FINANCIAL LLC|HIGH COUNTRY HEALING|402R-00095|Retail Marijuana Store|Approved|191 Blue River Parkway, #202|Silverthorne CO  80498|Silverthorne|Summit|CO|80498|
TZ FINANCIAL LLC|HIGH COUNTRY HEALING|403R-00123|Retail Marijuana Cultivation Facility|Approved|191 Blue River Pkwy Ste 200, 200A, 201, 203, 204, 205 & 206|Silverthorne CO  80498|Silverthorne|Summit|CO|80498|
UNIQUEITMINDS INC|CHRONORADO |402-00324|Center - Type 1|Approved|6625 Leetsdale Drive, Suite A|Denver CO  80224|Denver|Denver|CO|80224|
UNIQUEITMINDS INC|CHRONORADO |403-00486|Optional Premises|Approved|400 South Lipan Street #15|Denver CO  80223|Denver|Denver|CO|80223|
UNIQUEITMINDS INC|CHRONORADO|403-01679|Optional Premises|Approved|400 South Lipan Street, #3 & 7|Denver CO  80223|Denver|Denver|CO|80223|
UNITED PATIENTS OF AMERICA LLC|ASPEN ROARING FORK WELLNESS|402-00037|Center - Type 1|Approved|24505 Highway 82, Unit 2A|Basalt CO  81621|Basalt|Pitkin|CO|81621|
UNITED PATIENTS OF AMERICA LLC|ASPEN ROARING FORK WELLNESS|403-00050|Optional Premises|Approved|0178 Medicine Bow Road|Aspen CO  81611|Aspen|Pitkin|CO|81611|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|403-00395|Optional Premises|Approved|5959 East 39th Avenue, Unit 102|Denver CO  80207|Denver|Denver|CO|80207|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|403-01457|Optional Premises|Approved|5959 East 39th Avenue, Unit 102,|Denver CO  80207|Denver|Denver|CO|80207|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|402-00370|Center - Type 2|Approved|800 Park Avenue West|Denver CO  80205|Denver|Denver|CO|80205|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|402-01142|Center - Type 1|Approved|755 South Jason Street Unit 100|Denver CO  80223|Denver|Denver|CO|80223|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|402R-00573|Retail Marijuana Store|Approved|755 South Jason Street, Unit 100|Denver CO  80223|Denver|Denver|CO|80223|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|403R-00808|Retail Marijuana Cultivation Facility|Approved|5959 East 39th Avenue, Unit 102|Denver CO  80207|Denver|Denver|CO|80207|
UNIVERSAL HERBS LLC|UNIVERSAL HERBS|402R-00602|Retail Marijuana Store|Approved|800 Park Avenue West|Denver CO  80205|Denver|Denver|CO|80205|
URBAN CANNABIS II LLC|HEALING HOUSE |403-00182|Optional Premises|Approved|1100 Yuma Court|Denver CO  80204|Denver|Denver|CO|80204|
URBAN CANNABIS II LLC|HEALING HOUSE|402-00355|Center - Type 1|Approved|2383 South Downing Street|Denver CO  80210|Denver|Denver|CO|80210|
URBAN CANNABIS II LLC|HEALING HOUSE|404-00141|Infused Product Manufacturer|Approved|2480 49th Street, Suite F1|Boulder CO  80303|Boulder|Boulder|CO|80303|
URBAN CANNABIS II LLC|HEALING HOUSE |402R-00041|Retail Marijuana Store|Approved|2383 South Downing Street|Denver CO  80210|Denver|Denver|CO|80210|
URBAN CANNABIS II LLC|HEALING HOUSE|403R-00049|Retail Marijuana Cultivation Facility|Approved|1100 Yuma Court|Denver CO  80204|Denver|Denver|CO|80204|
URBAN CANNABIS II LLC|GREEN GRASS|402R-00066|Retail Marijuana Store|Approved|440 Lawrence Street|Central City CO  80427|Central City|Gilpin|CO|80427|
URBAN CANNABIS II LLC|HEALING HOUSE|404R-00069|Retail Marijuana Products Mfg|Approved|2480 49th Street, Suite F1|Boulder CO  80303|Boulder|Boulder|CO|80303|
URBAN CANNABIS II LLC|HEALING HOUSE|403R-00315|Retail Marijuana Cultivation Facility|Approved|2480 49th Street, Suite F2|Boulder CO  80303|Boulder|Boulder|CO|80303|
URBAN FARMS II LLC ||403R-01148|Retail Marijuana Cultivation Facility|Approved|111 Diamond Loop, Suite A,|Parachute CO  81635|Parachute|Garfield|CO|81635|
URBAN HEALTH & WELLNESS INC|URBAN DISPENSARY|402-00493|Center - Type 1|Approved|2675 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
URBAN HEALTH & WELLNESS INC|URBAN DISPENSARY|403-00730|Optional Premises|Approved|4850 Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
URBAN HEALTH & WELLNESS INC|URBAN DISPENSARY|402R-00458|Retail Marijuana Store|Approved|2675 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
URBAN HEALTH & WELLNESS INC|URBAN DISPENSARY|403R-00997|Retail Marijuana Cultivation Facility|Approved|4850 Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
URBANE DEVELOPERS LLC||404-00441|Infused Product Manufacturer|Approved|2191 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
URBANE DEVELOPERS LLC||403-01618|Optional Premises|Approved|2191 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
URBANE DEVELOPERS LLC||403R-00637|Retail Marijuana Cultivation Facility|Approved|2191 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
URBANE DEVELOPERS LLC||404R-00256|Retail Marijuana Products Mfg|Approved|2191 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
VAIL BUD BREWERY LLC|HIGH COUNTRY HEALING 8|402R-00405|Retail Marijuana Store|Approved|40801 Highway 6 Suite 5|Avon CO  81620|Avon|Eagle|CO|81620|
